ni_fornecedor;nome_fornecedor;porte_fornecedor;codigo_ibge;municipio;segmento;tipo_segmento;ano;mes;numero_controle_pncp;numero_item;numero_compra;link_pncp;descricao;quantidade;unidade_medida;valor_unitario_estimado;valor_unitario_homologado;valor_total_homologado_ajustado;situacao_item_nome
67110706000187;ELSON CESAR CASTELAN LTDA;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000784/2026;1;DL 717;https://pncp.gov.br/app/editais/45138070000149/2026/784;Fachada em Vinil;1.0;UNIDADE;4795.0;4795.0;4795.0;Homologado
67110706000187;ELSON CESAR CASTELAN LTDA;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000784/2026;2;DL 717;https://pncp.gov.br/app/editais/45138070000149/2026/784;Placa de identificação - Paço Municipal;1.0;UNIDADE;980.0;980.0;980.0;Homologado
67110706000187;ELSON CESAR CASTELAN LTDA;ME;3546603;Santa Fé do Sul;textil_uniforme;produto;2026;8;45138070000149-1-000784/2026;3;DL 717;https://pncp.gov.br/app/editais/45138070000149/2026/784;Confecção e instalação de toldo - Paço Municipal (Incubadora II);1.0;UNIDADE;2500.0;2500.0;2500.0;Homologado
10655463000145;EVALDO JOSE MANTELATO;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000711/2026;1;DL 653;https://pncp.gov.br/app/editais/45138070000149/2026/711;bobina térmica 80mm;60.0;ROLO;8.0;8.0;480.0;Homologado
19937975000179;EVANDRO APARECIDO BECARI;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000724/2026;1;DL 667;https://pncp.gov.br/app/editais/45138070000149/2026/724;Locação de jogos de 15 mesas/60 cadeiras;15.0;UNIDADE;12.0;12.0;180.0;Homologado
59965038000141;EXPRESSO ITAMARATI S.A.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000715/2026;1;DL 656;https://pncp.gov.br/app/editais/45138070000149/2026/715;PASSAGEM PARA JALES;8.0;SERVICOS;20.96;20.96;167.68;Homologado
59965038000141;EXPRESSO ITAMARATI S.A.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000715/2026;2;DL 656;https://pncp.gov.br/app/editais/45138070000149/2026/715;PASSAGEM PARA JALES II;2.0;UNIDADE;18.98;18.98;37.96;Homologado
59965038000141;EXPRESSO ITAMARATI S.A.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000715/2026;3;DL 656;https://pncp.gov.br/app/editais/45138070000149/2026/715;PASSAGEM PARA PARANAIBA;1.0;UNIDADE;40.98;40.98;40.98;Homologado
59965038000141;EXPRESSO ITAMARATI S.A.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000715/2026;4;DL 656;https://pncp.gov.br/app/editais/45138070000149/2026/715;PASSAGEM PARA VOTUPORANGA;1.0;SERVICOS;46.98;46.98;46.98;Homologado
59965038000141;EXPRESSO ITAMARATI S.A.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000715/2026;5;DL 656;https://pncp.gov.br/app/editais/45138070000149/2026/715;PASSAGEM PARA VOTUPORANGA II;1.0;SERVICOS;50.61;50.61;50.61;Homologado
59965038000141;EXPRESSO ITAMARATI S.A.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000715/2026;6;DL 656;https://pncp.gov.br/app/editais/45138070000149/2026/715;PASSAGEM PARA APARECIDA DO TABOADO;2.0;UNIDADE;30.98;30.98;61.96;Homologado
59965038000141;EXPRESSO ITAMARATI S.A.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000715/2026;7;DL 656;https://pncp.gov.br/app/editais/45138070000149/2026/715;PASSAGEM PARA APARECIDA DO TABOADO II;2.0;UNIDADE;32.98;32.98;65.96;Homologado
59965038000141;EXPRESSO ITAMARATI S.A.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000782/2026;1;DL 719;https://pncp.gov.br/app/editais/45138070000149/2026/782;PASSAGEM PARA JALES;6.0;SERVICOS;20.96;20.96;125.76;Homologado
59965038000141;EXPRESSO ITAMARATI S.A.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000782/2026;2;DL 719;https://pncp.gov.br/app/editais/45138070000149/2026/782;PASSAGEM PARA PARANAIBA;2.0;UNIDADE;34.98;34.98;69.96;Homologado
59965038000141;EXPRESSO ITAMARATI S.A.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000782/2026;3;DL 719;https://pncp.gov.br/app/editais/45138070000149/2026/782;PASSAGEM PARA VOTUPORANGA;1.0;SERVICOS;50.61;50.61;50.61;Homologado
59965038000141;EXPRESSO ITAMARATI S.A.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000782/2026;4;DL 719;https://pncp.gov.br/app/editais/45138070000149/2026/782;PASSAGEM PARA APARECIDA DO TABOADO;2.0;UNIDADE;34.98;34.98;69.96;Homologado
59965038000141;EXPRESSO ITAMARATI S.A.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000782/2026;5;DL 719;https://pncp.gov.br/app/editais/45138070000149/2026/782;PASSAGEM PARA FERNANDOPOLIS;3.0;UNIDADE;33.55;33.55;100.65;Homologado
59965038000141;EXPRESSO ITAMARATI S.A.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000782/2026;6;DL 719;https://pncp.gov.br/app/editais/45138070000149/2026/782;PASSAGEM PARA APARECIDA DO TABOADO II;1.0;UNIDADE;35.98;35.98;35.98;Homologado
12399583000154;F. DE ASSIS FONTINELE & CIA. LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000706/2026;5;DL 647;https://pncp.gov.br/app/editais/45138070000149/2026/706;DAFORIN 20MG;2.0;UNIDADE;69.0;69.0;138.0;Homologado
12399583000154;F. DE ASSIS FONTINELE & CIA. LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000706/2026;6;DL 647;https://pncp.gov.br/app/editais/45138070000149/2026/706;LISDEXANFETAMINA 30MG C/ 30CP;2.0;comprimido;189.0;189.0;378.0;Homologado
12399583000154;F. DE ASSIS FONTINELE & CIA. LTDA;ME;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000729/2026;1;DL 669;https://pncp.gov.br/app/editais/45138070000149/2026/729;ENOXAPARINA 40MG;20.0;AMPOLA;39.99;39.99;799.8;Homologado
12399583000154;F. DE ASSIS FONTINELE & CIA. LTDA;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000750/2026;6;DL 681;https://pncp.gov.br/app/editais/45138070000149/2026/750;ENOXAPARINA 40 MG – AMPOLAS;30.0;UNIDADE;39.99;39.99;1199.7;Homologado
12399583000154;F. DE ASSIS FONTINELE & CIA. LTDA;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000758/2026;1;DL 695;https://pncp.gov.br/app/editais/45138070000149/2026/758;Risperidona 1mg/ml 30ml;2.0;UNIDADE;49.99;49.99;99.98;Homologado
12399583000154;F. DE ASSIS FONTINELE & CIA. LTDA;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000758/2026;2;DL 695;https://pncp.gov.br/app/editais/45138070000149/2026/758;PANTOPRAZOL;1.0;CAIXA;20.0;20.0;20.0;Homologado
12399583000154;F. DE ASSIS FONTINELE & CIA. LTDA;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000758/2026;3;DL 695;https://pncp.gov.br/app/editais/45138070000149/2026/758;Nistatina 100000 Ui/Ml Suspensão Oral;1.0;FRASCO;22.5;22.5;22.5;Homologado
12399583000154;F. DE ASSIS FONTINELE & CIA. LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000760/2026;2;DL 697;https://pncp.gov.br/app/editais/45138070000149/2026/760;DICLOFENACO DIETILAMÔNICO GEL – TUBO;2.0;UNIDADE;8.99;8.99;17.98;Em andamento
12399583000154;F. DE ASSIS FONTINELE & CIA. LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000760/2026;5;DL 697;https://pncp.gov.br/app/editais/45138070000149/2026/760;VENVANSE 30MG GENÉRICO - CAIXA;1.0;UNIDADE;189.99;189.99;189.99;Em andamento
12399583000154;F. DE ASSIS FONTINELE & CIA. LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000778/2026;1;DL 716;https://pncp.gov.br/app/editais/45138070000149/2026/778;VENVANSE 30 MG (GENÉRICO)- CAIXA;1.0;UNIDADE;189.99;189.99;189.99;Homologado
12399583000154;F. DE ASSIS FONTINELE & CIA. LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000778/2026;2;DL 716;https://pncp.gov.br/app/editais/45138070000149/2026/778;ALPROZOLAN 2MG – CAIXA;2.0;UNIDADE;19.9;19.9;39.8;Homologado
26925724000130;FERNANDO RODRIGO ARAUJO;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000752/2026;1;DL 686;https://pncp.gov.br/app/editais/45138070000149/2026/752;"PROJETOR INTELBRAS PFL7560 FULL HD WI-FI 8000
LUMENS";1.0;UNIDADE;4250.0;4250.0;4250.0;Homologado
26925724000130;FERNANDO RODRIGO ARAUJO;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000752/2026;2;DL 686;https://pncp.gov.br/app/editais/45138070000149/2026/752;"SMART TV HISENSE QLED 4K 55"" POLEGADAS";1.0;UNIDADE;3250.0;3250.0;3250.0;Homologado
26925724000130;FERNANDO RODRIGO ARAUJO;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000752/2026;3;DL 686;https://pncp.gov.br/app/editais/45138070000149/2026/752;TELA PROJEÇÃO RETRATIL 84POL ELÉTRICA LED HD CONTROLE REMOTO;1.0;UNIDADE;1000.0;1000.0;1000.0;Homologado
26925724000130;FERNANDO RODRIGO ARAUJO;ME;3546603;Santa Fé do Sul;papelaria_expediente;produto;2026;8;45138070000149-1-000761/2026;1;DL 698;https://pncp.gov.br/app/editais/45138070000149/2026/761;Cartucho Toner compatível - 258x c/ Chip;10.0;UNIDADE;115.0;115.0;1150.0;Homologado
26925724000130;FERNANDO RODRIGO ARAUJO;ME;3546603;Santa Fé do Sul;papelaria_expediente;produto;2026;8;45138070000149-1-000761/2026;2;DL 698;https://pncp.gov.br/app/editais/45138070000149/2026/761;Cartucho Toner compatível - 255a;10.0;UNIDADE;132.0;132.0;1320.0;Homologado
26925724000130;FERNANDO RODRIGO ARAUJO;ME;3546603;Santa Fé do Sul;papelaria_expediente;produto;2026;8;45138070000149-1-000761/2026;3;DL 698;https://pncp.gov.br/app/editais/45138070000149/2026/761;Cartucho Toner compatível - 217a;10.0;UNIDADE;60.0;60.0;600.0;Homologado
26925724000130;FERNANDO RODRIGO ARAUJO;ME;3546603;Santa Fé do Sul;papelaria_expediente;produto;2026;8;45138070000149-1-000761/2026;4;DL 698;https://pncp.gov.br/app/editais/45138070000149/2026/761;REFIL DE TINTA COMPATÍVEL T664 - CORANTE - PRETO - 100ML;30.0;UNIDADE;20.0;20.0;600.0;Homologado
26925724000130;FERNANDO RODRIGO ARAUJO;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000768/2026;1;DL 699;https://pncp.gov.br/app/editais/45138070000149/2026/768;PROJETOR INTELBRAS PFL7560 FULL HD WI-FI 8000 LUMENS;1.0;UNIDADE;3999.9;3999.9;3999.9;Homologado
26925724000130;FERNANDO RODRIGO ARAUJO;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000768/2026;2;DL 699;https://pncp.gov.br/app/editais/45138070000149/2026/768;MULTIPROCESSADOR PHILCO 1700W 9 EM 1 PRETO;1.0;UNIDADE;399.5;399.5;399.5;Homologado
26925724000130;FERNANDO RODRIGO ARAUJO;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000768/2026;3;DL 699;https://pncp.gov.br/app/editais/45138070000149/2026/768;"SMART TV 50"" TCL 4K UHD";1.0;UNIDADE;2600.0;2600.0;2600.0;Homologado
15431336000186;FONTINELE E FONTINELE DROGARIA LTDA - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;1;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;CICLOBENZAPRINA 10 MG;2.0;CAIXA;14.98;14.98;29.96;Em andamento
15431336000186;FONTINELE E FONTINELE DROGARIA LTDA - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;6;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;ARIPRAZOL 10MG;1.0;CAIXA;140.0;140.0;140.0;Em andamento
15431336000186;FONTINELE E FONTINELE DROGARIA LTDA - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;7;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;BUSCOPAN COMPOSTO 10MG/ML;1.0;FRASCO;24.99;24.99;24.99;Em andamento
15431336000186;FONTINELE E FONTINELE DROGARIA LTDA - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;8;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;SIMETICONA 75ML/MG;1.0;FRASCO;9.0;9.0;9.0;Em andamento
15431336000186;FONTINELE E FONTINELE DROGARIA LTDA - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;9;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;FLORAX PEDIATRICO;1.0;FRASCO;58.0;58.0;58.0;Em andamento
15431336000186;FONTINELE E FONTINELE DROGARIA LTDA - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;10;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;SULFATO DE ZINCO 4MG/ML;1.0;FRASCO;30.0;30.0;30.0;Em andamento
15431336000186;FONTINELE E FONTINELE DROGARIA LTDA - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;11;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;BROMOPRIDA GOTAS;1.0;FRASCO;15.0;15.0;15.0;Em andamento
15431336000186;FONTINELE E FONTINELE DROGARIA LTDA - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;12;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;IMUNOGLUCAN DS SUSPENSÃO ORAL;1.0;FRASCO;79.0;79.0;79.0;Em andamento
15431336000186;FONTINELE E FONTINELE DROGARIA LTDA - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;13;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;ENOXAPARINA 40MG;60.0;AMPOLA;40.0;40.0;2400.0;Em andamento
15431336000186;FONTINELE E FONTINELE DROGARIA LTDA - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;14;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;ciproterona 50 mg;1.0;CAIXA;165.0;165.0;165.0;Em andamento
15431336000186;FONTINELE E FONTINELE DROGARIA LTDA - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;19;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;BUPROPIONA XL 150MG;1.0;CAIXA;164.0;164.0;164.0;Em andamento
15431336000186;FONTINELE E FONTINELE DROGARIA LTDA - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;21;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;UNINALTREX;1.0;CAIXA;156.52;156.52;156.52;Em andamento
01159000000100;GJPR JORNAL REGIONAL LTDA;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000759/2026;1;DL 696;https://pncp.gov.br/app/editais/45138070000149/2026/759;ARQUIVOS ENCADERNADOS DE CAPA DURA, PLASTIFICADO, TAMANHO STANDARD DE 2020 A 2025;6.0;UNIDADE;1200.0;1200.0;7200.0;Homologado
68054218000162;GV CONTABILIDADE PUBLICA LTDA;Demais;3545704;Santa Albertina;nao_classificado;indefinido;2026;8;45135530000185-1-000039/2026;1;17;https://pncp.gov.br/app/editais/45135530000185/2026/39;PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS DE ASSESSORIA E CONSULTORIA ADMINISTRATIVA NA ÁREA DE DEPARTAMENTO SOCIAL (RECURSOS HUMANOS), PELO PERIODO DE 12 (DOZE) MESES;12.0;MENSAL;4600.0;4500.0;54000.0;Homologado
19535174000187;HIDRAL TRACTOR - CIRO SAMUEL PINHO SILVA ME;ME;3540259;Pontalinda;nao_classificado;indefinido;2026;8;65712077000130-1-000020/2026;1;8;https://pncp.gov.br/app/editais/65712077000130/2026/20;LOTE 01 - PA CARREGADEIRA FR 12B - PLACA PFR -0012;1.0;Unidade;37107.11;35986.62;35986.62;Homologado
50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000725/2026;1;DL 661;https://pncp.gov.br/app/editais/45138070000149/2026/725;Risperidona 1mg/ml 30ml;3.0;UNIDADE;45.0;45.0;135.0;Homologado
50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000725/2026;2;DL 661;https://pncp.gov.br/app/editais/45138070000149/2026/725;Cloridrato de metilfenidato 10mg;4.0;comprimido;25.0;25.0;100.0;Homologado
50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000725/2026;3;DL 661;https://pncp.gov.br/app/editais/45138070000149/2026/725;Risperidona 1mg c/ 30 comprimidos;2.0;UNIDADE;15.0;15.0;30.0;Homologado
50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000725/2026;4;DL 661;https://pncp.gov.br/app/editais/45138070000149/2026/725;Neuleptil 10 mg caixa com 20 comprimidos;3.0;CAIXA;14.0;14.0;42.0;Homologado
50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000725/2026;5;DL 661;https://pncp.gov.br/app/editais/45138070000149/2026/725;Neozine 25mg com 20 comprimidos;12.0;UNIDADE;16.0;16.0;192.0;Homologado
50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000725/2026;6;DL 661;https://pncp.gov.br/app/editais/45138070000149/2026/725;Oxibutina 5mg com 30 comprimidos;4.0;CAIXA;39.0;39.0;156.0;Homologado
